Applid,Date,ResTime,ColTime,TClassName,Trandfs,NaxAct,PrgThrs,Attaches,AcptImm,PrgImm,Queued,PrgQd,QuedTime,PckAct,PckQued,MaxActTimes,PrgThrsTimes
BP17PAA7,01/11/2016,18:00:00,20:00:00,TCBTRM,2175,30,21,13346,13346,0,0,0,00:00:00,3,0,0,0
BP17PAA7,01/11/2016,18:00:00,20:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAA7,01/11/2016,18:00:00,20:00:00,*TOTALS*,43529,-1,-1,62506,62506,0,0,0,00:00:00,-1,-1,119,3
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBATM,2175,30,21,4025,4025,0,0,0,00:00:00,3,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBCHHI,15225,70,26,2439,2439,0,0,0,00:00:00,5,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBCHLI,10875,30,31,285,285,0,0,0,00:00:00,1,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBEIB,2175,30,21,2233,2233,0,0,0,00:00:00,2,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBIBS,2175,30,21,16320,16320,0,0,0,00:00:00,5,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBIPB,2175,30,21,1357,1357,0,0,0,00:00:00,2,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBMID,2175,30,21,957,957,0,0,0,00:00:00,2,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBM1A,20,20,11,6645,6645,0,0,0,00:00:00,3,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBOTH,2177,30,11,440,440,0,0,0,00:00:00,2,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBPOS,2175,30,21,696,696,0,0,0,00:00:00,2,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBSCTR,1,50,21,4422,4422,0,0,0,00:00:00,3,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBTRM,2175,30,21,8627,8627,0,0,0,00:00:00,3,0,0,0
BP17PAA7,01/11/2016,20:00:00,22:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP17PAA7,01/11/2016,20:00:00,22:00:00,*TOTALS*,43529,-1,-1,48566,48566,0,0,0,00:00:00,-1,-1,120,3
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBATM,2175,30,21,836,836,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBCHHI,15225,70,26,241,241,0,0,0,00:00:00,1,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBCHLI,10875,30,31,238,238,0,0,0,00:00:00,1,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBEIB,2175,30,21,1066,1066,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBIBS,2175,30,21,2208,2208,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBIPB,2175,30,21,248,248,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBMID,2175,30,21,300,300,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBM1A,20,20,11,718,718,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBOTH,2177,30,11,284,284,0,0,0,00:00:00,1,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBPOS,2175,30,21,76,76,0,0,0,00:00:00,1,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBSCTR,1,50,21,819,819,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBTRM,2175,30,21,252,252,0,0,0,00:00:00,1,0,0,0
BP18PAAD,01/11/2016,06:00:00,08:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,06:00:00,08:00:00,*TOTALS*,43529,-1,-1,7406,7406,0,0,0,00:00:00,-1,-1,120,3
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBATM,2175,30,21,4450,4450,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBCHHI,15225,70,26,3436,3436,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBCHLI,10875,30,31,961,961,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBEIB,2175,30,21,6486,6486,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBIBS,2175,30,21,20034,20034,0,0,0,00:00:00,5,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBIPB,2175,30,21,1027,1027,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBMID,2175,30,21,2076,2076,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBM1A,20,20,11,8422,8422,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBOTH,2177,30,11,1787,1787,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBPOS,2175,30,21,894,894,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBSCTR,1,50,21,5533,5533,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBTRM,2175,30,21,14669,14669,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,08:00:00,10:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,08:00:00,10:00:00,*TOTALS*,43529,-1,-1,69895,69895,0,0,0,00:00:00,-1,-1,120,3
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBATM,2175,30,21,6791,6791,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBCHHI,15225,70,26,5092,5092,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBCHLI,10875,30,31,954,954,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBEIB,2175,30,21,10412,10412,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBIBS,2175,30,21,33632,33632,0,0,0,00:00:00,6,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBIPB,2175,30,21,1590,1590,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBMID,2175,30,21,3794,3794,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBM1A,20,20,11,15741,15741,0,0,0,00:00:00,6,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBOTH,2177,30,11,2740,2740,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBPOS,2175,30,21,1326,1326,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBSCTR,1,50,21,8982,8982,0,0,0,00:00:00,5,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBTRM,2175,30,21,27478,27478,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,10:00:00,12:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,10:00:00,12:00:00,*TOTALS*,43529,-1,-1,118652,118652,0,0,0,00:00:00,-1,-1,120,3
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBATM,2175,30,21,6768,6768,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBCHHI,15225,70,26,3527,3527,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBCHLI,10875,30,31,1223,1223,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBEIB,2175,30,21,6156,6156,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBIBS,2175,30,21,28570,28570,0,0,0,00:00:00,5,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBIPB,2175,30,21,2150,2150,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBMID,2175,30,21,2973,2973,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBM1A,20,20,11,13074,13074,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBOTH,2177,30,11,1846,1846,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBPOS,2175,30,21,952,952,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBSCTR,1,50,21,8506,8506,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBSMSR,2,10,6,1,1,0,0,0,00:00:00,1,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBTRM,2175,30,21,19009,19009,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,12:00:00,14:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,12:00:00,14:00:00,*TOTALS*,43529,-1,-1,94875,94875,0,0,0,00:00:00,-1,-1,120,3
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBATM,2175,30,21,6732,6732,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBCHHI,15225,70,26,4182,4182,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBCHLI,10875,30,31,1277,1277,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBEIB,2175,30,21,8938,8938,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBIBS,2175,30,21,32786,32786,0,0,0,00:00:00,5,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBIPB,2175,30,21,1453,1453,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBMID,2175,30,21,3876,3876,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBM1A,20,20,11,13762,13762,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBOTH,2177,30,11,2669,2669,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBPOS,2175,30,21,1132,1132,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBSCTR,1,50,21,8837,8837,0,0,0,00:00:00,7,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBSMSR,2,10,6,3,3,0,0,0,00:00:00,1,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBTRM,2175,30,21,27870,27870,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,14:00:00,16:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,14:00:00,16:00:00,*TOTALS*,43529,-1,-1,113637,113637,0,0,0,00:00:00,-1,-1,120,3
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBATM,2175,30,21,6755,6755,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBCHHI,15225,70,26,3819,3819,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBCHLI,10875,30,31,981,981,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBEIB,2175,30,21,7274,7274,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBIBS,2175,30,21,28933,28933,0,0,0,00:00:00,5,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBIPB,2175,30,21,1386,1386,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBMID,2175,30,21,2595,2595,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBM1A,20,20,11,12192,12192,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBOTH,2177,30,11,2186,2186,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBPOS,2175,30,21,1199,1199,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBSCTR,1,50,21,8420,8420,0,0,0,00:00:00,5,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBTRM,2175,30,21,26569,26569,0,0,0,00:00:00,5,0,0,0
BP18PAAD,01/11/2016,16:00:00,18:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,16:00:00,18:00:00,*TOTALS*,43529,-1,-1,102429,102429,0,0,0,00:00:00,-1,-1,120,3
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBATM,2175,30,21,5962,5962,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBCHHI,15225,70,26,2735,2735,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBCHLI,10875,30,31,468,468,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBEIB,2175,30,21,2911,2911,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBIBS,2175,30,21,18347,18347,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBIPB,2175,30,21,1331,1331,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBMID,2175,30,21,1458,1458,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBM1A,20,20,11,7966,7966,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBOTH,2177,30,11,866,866,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBPOS,2175,30,21,907,907,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBSCTR,1,50,21,6165,6165,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBSMSA,1,1,1,119,119,0,0,0,00:00:00,1,0,119,1
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBTRM,2175,30,21,13519,13519,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,18:00:00,20:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,18:00:00,20:00:00,*TOTALS*,43529,-1,-1,62754,62754,0,0,0,00:00:00,-1,-1,119,3
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBATM,2175,30,21,4101,4101,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBCHHI,15225,70,26,2434,2434,0,0,0,00:00:00,5,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBCHLI,10875,30,31,274,274,0,0,0,00:00:00,1,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBEIB,2175,30,21,2143,2143,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBIBS,2175,30,21,16129,16129,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBIPB,2175,30,21,1356,1356,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBMID,2175,30,21,1042,1042,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBM1A,20,20,11,6612,6612,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBOTH,2177,30,11,418,418,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBPOS,2175,30,21,761,761,0,0,0,00:00:00,2,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBSCTR,1,50,21,4549,4549,0,0,0,00:00:00,4,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBTRM,2175,30,21,8674,8674,0,0,0,00:00:00,3,0,0,0
BP18PAAD,01/11/2016,20:00:00,22:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAD,01/11/2016,20:00:00,22:00:00,*TOTALS*,43529,-1,-1,48613,48613,0,0,0,00:00:00,-1,-1,120,3
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBATM,2175,30,21,793,793,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBCHHI,15225,70,26,225,225,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBCHLI,10875,30,31,240,240,0,0,0,00:00:00,1,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBEIB,2175,30,21,1107,1107,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBIBS,2175,30,21,2102,2102,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBIPB,2175,30,21,242,242,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBMID,2175,30,21,301,301,0,0,0,00:00:00,1,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBM1A,20,20,11,711,711,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBOTH,2177,30,11,263,263,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBPOS,2175,30,21,56,56,0,0,0,00:00:00,1,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBSCTR,1,50,21,750,750,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBTRM,2175,30,21,234,234,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,06:00:00,08:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAH,01/11/2016,06:00:00,08:00:00,*TOTALS*,43529,-1,-1,7144,7144,0,0,0,00:00:00,-1,-1,120,3
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBATM,2175,30,21,4530,4530,0,0,0,00:00:00,4,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBCHHI,15225,70,26,3467,3467,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBCHLI,10875,30,31,960,960,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBEIB,2175,30,21,6497,6497,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBIBS,2175,30,21,20111,20111,0,0,0,00:00:00,5,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBIPB,2175,30,21,975,975,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBMID,2175,30,21,1994,1994,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBM1A,20,20,11,8292,8292,0,0,0,00:00:00,4,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBOTH,2177,30,11,1784,1784,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBPOS,2175,30,21,908,908,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBSCTR,1,50,21,5532,5532,0,0,0,00:00:00,4,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBTRM,2175,30,21,14721,14721,0,0,0,00:00:00,4,0,0,0
BP18PAAH,01/11/2016,08:00:00,10:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAH,01/11/2016,08:00:00,10:00:00,*TOTALS*,43529,-1,-1,69891,69891,0,0,0,00:00:00,-1,-1,120,3
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBATM,2175,30,21,6793,6793,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBCHHI,15225,70,26,5097,5097,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBCHLI,10875,30,31,1060,1060,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBEIB,2175,30,21,10348,10348,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBIBS,2175,30,21,33693,33693,0,0,0,00:00:00,5,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBIPB,2175,30,21,1667,1667,0,0,0,00:00:00,2,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBMID,2175,30,21,3811,3811,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBM1A,20,20,11,15725,15725,0,0,0,00:00:00,5,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBOTH,2177,30,11,2749,2749,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBPOS,2175,30,21,1324,1324,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBSCTR,1,50,21,9068,9068,0,0,0,00:00:00,6,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBTRM,2175,30,21,27653,27653,0,0,0,00:00:00,4,0,0,0
BP18PAAH,01/11/2016,10:00:00,12:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP18PAAH,01/11/2016,10:00:00,12:00:00,*TOTALS*,43529,-1,-1,119108,119108,0,0,0,00:00:00,-1,-1,120,3
BP18PAAH,01/11/2016,12:00:00,14:00:00,TCBATM,2175,30,21,6778,6778,0,0,0,00:00:00,3,0,0,0
BP18PAAH,01/11/2016,12:00:00,14:00:00,TCBCHHI,15225,70,26,3395,3395,0,0,0,00:00:00,3,0,0,0
